"AE","Load","Depth","PeakNumber","Source"
2996.31242744336,5.51412183763648,6.92246807065598,6,"Sic Stats (114)"
1150.71416084179,5.69714190222928,7.106671164375,7,"Sic Stats (114)"
9223.07634345898,5.84026910509881,7.23932384922,8,"Sic Stats (114)"
1427.91862861523,6.37754951606314,7.74157356059999,9,"Sic Stats (114)"
1782.53996650586,6.9754388722033,8.29222582531298,10,"Sic Stats (114)"
1435.86821357617,7.73397381478283,8.95112891223599,11,"Sic Stats (114)"
1088.46279441361,1.34715495197146,2.11769624697101,1,"Sic Stats (115)"
1097.46303855423,1.36091081652876,2.14109315561399,2,"Sic Stats (115)"
2100.58693992142,3.66228489740462,4.635825702695,3,"Sic Stats (115)"
664.763087382359,3.97756483572183,4.94732600621001,4,"Sic Stats (115)"
1138.36831199173,5.7821865524515,6.57448624771598,5,"Sic Stats (115)"
740.918727030796,7.09437424063,7.67600492420499,6,"Sic Stats (115)"
974.423609843301,7.82571013438948,8.257404758376,7,"Sic Stats (115)"
1465.94875632767,7.83434624460668,8.27106030526301,8,"Sic Stats (115)"
860.980982890171,7.83854375826997,8.27724064700899,9,"Sic Stats (115)"
3892.95611403163,3.47722283536078,4.45078523186601,1,"Sic Stats (116)"
1579.00262282069,4.41112237555934,5.371342782531,2,"Sic Stats (116)"
5107.36919996913,4.41567496638746,5.377497235936,3,"Sic Stats (116)"
13501.3530866879,4.84730514055317,5.77309157333502,4,"Sic Stats (116)"
25020.1206648129,4.85179351810664,5.77977740145201,5,"Sic Stats (116)"
1745.57867262538,7.50201979149976,8.06377836732401,6,"Sic Stats (116)"
2571.19044284821,0.82572917853519,1.42138260312899,1,"Sic Stats (117)"
1134.59718112946,1.7985634720815,2.69389625633499,2,"Sic Stats (117)"
1075.38111667634,2.59030318132012,3.58424497618898,3,"Sic Stats (117)"
2239.24024753571,3.37738015276316,4.402744803307,4,"Sic Stats (117)"
3364.66187839509,4.15121213248829,5.166941586566,5,"Sic Stats (117)"
1131.75037937165,5.42964522512512,6.355157258715,6,"Sic Stats (117)"
1667.30994968415,5.49119603599202,6.415359966013,7,"Sic Stats (117)"
5183.42384128571,5.49621722578287,6.42201579022199,8,"Sic Stats (117)"
95250.832532692,6.84021745955033,7.546509266464,9,"Sic Stats (117)"
826.79759757088,0.918957925494488,1.56385150619002,1,"Sic Stats (118)"
1500.42760245369,2.51059255734395,3.52523921640201,2,"Sic Stats (118)"
1898.71800772713,2.84450416081177,3.874565537557,3,"Sic Stats (118)"
5293.2392479615,2.84936664507425,3.880447742998,4,"Sic Stats (118)"
778.74590079353,4.34407762729791,5.36595795569602,5,"Sic Stats (118)"
9378.453115149,4.37414150072083,5.400172423405,6,"Sic Stats (118)"
9075.441396399,4.90694337213741,5.88847201105102,7,"Sic Stats (118)"
15980.7021385865,4.91075371924762,5.894903371276,8,"Sic Stats (118)"
947.4208885865,5.0669279537784,6.05001416341102,9,"Sic Stats (118)"
742.096425695875,6.38685427225345,7.209180269195,10,"Sic Stats (118)"
4470.9677635865,6.65721894111763,7.440973729224,11,"Sic Stats (118)"
1135.43016593025,6.66160163997923,7.44761063561802,12,"Sic Stats (118)"
3242.84593741463,7.40533445905404,8.066108647428,13,"Sic Stats (118)"
7334.1923729615,7.41042566682797,8.07091342888,14,"Sic Stats (118)"
693.013539953688,7.53389246921902,8.19173905629202,15,"Sic Stats (118)"
1655.70860831306,7.57186992865075,8.22331393104102,16,"Sic Stats (118)"
1280.69391910317,2.76576438316027,3.81871393224199,1,"Sic Stats (119)"
1335.98957340004,3.13658458024803,4.209010843816,2,"Sic Stats (119)"
683.752818028945,3.37723489563312,4.47636749635598,3,"Sic Stats (119)"
1484.70991031411,4.01117747285752,5.10345651341498,4,"Sic Stats (119)"
1315.64777652504,4.04587769740122,5.143885867801,5,"Sic Stats (119)"
2571.16645328286,5.86670985289766,6.83224691897098,6,"Sic Stats (119)"
2836.72675601723,6.39706280782091,7.29077910869799,7,"Sic Stats (119)"
